CanonicalSMILES	MW	LogP	TPSA	HBA	HBD	RotB
NC(CC(=O)N1CCCC1CNC(=O)C2=CC=CC=C2F)CC3=CC=CC=C3F	401.4570000000001	2.6457000000000006	75.43	3	2	7
NC(CC(=O)N1CCCC1CNC(=O)C2=CC=CC=N2)CC3=CC=CC=C3F	384.4550000000001	1.9016000000000008	88.32000000000001	4	2	7
NC(CC(=O)N1CCCC1CNS(=O)(=O)C2=CC=CC=C2F)CC3=CC=CC=C3F	437.5120000000001	2.1942000000000004	92.5	4	2	8
N#CC1CCCN1C(=O)CNCCNC2=CC=C(Cl)C=N2	307.785	1.2510799999999995	81.05	5	2	6
N#CC1CCCN1C(=O)CNC2CCN(C3=NC4=CC=CC=C4S3)CC2	369.49400000000014	2.36928	72.26	6	1	4
NC1CC2=C(C=CC3=CC(N4CCOCC4)=CC=C23)OC1C5=CC(F)=C(F)C=C5F	414.427	4.097200000000004	47.72	4	1	2
CCOC1=CC=CC(C2=NN=C3N2C4CCN(C(=O)CC(N)CC5=CC(F)=C(F)C=C5F)CC4CC3)=N1	514.5520000000002	3.4520000000000017	99.16	7	1	7
CC#CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CC4=NC5=CC=CC=C5S4)C(=O)N3C	463.5670000000002	1.5054999999999996	103.97000000000004	10	1	4
N#CC1=CC=C(F)C=C1CN2C(N3CCCC(N)C3)=NC=4C=CN(CC5=CC(F)=CC=C5C#N)C=4C2=O	499.52500000000026	3.243660000000001	116.66	8	1	5
CC#CCN1C(N2CCCC(N)C2)=CC(=O)N(CC3=CC=CC=C3CC(=O)O)C1=O	410.47400000000016	0.6362000000000005	110.56	7	2	6
CC#CCN1C(N2CCCC(N)C2)=CC(=O)N(CC3=CC(Br)=CC=C3C(=O)OC)C1=O	489.3700000000002	1.5582000000000005	99.56	8	1	5
CCOC(=O)N1CCN(C=2C=CC3=NN=C(C4=CC=CC(C)=C4)N3N=2)CC1	366.4250000000002	2.3782200000000007	75.86	7	0	3
CC1=CC=CC(C2=NN=C3C=CC(N4CCN(C(=O)C5=CC=CC=C5)CC4)=NN23)=C1	398.47000000000014	3.062120000000001	66.63000000000001	6	0	3
CC(C)=CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(C(C)C(=O)C4=CC=CC=C4)C(=O)N3C	464.5700000000002	2.2343	108.15	9	1	6
CC(C)=CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CC(=O)N4CCCCC4)C(=O)N3C	457.5790000000004	0.802900000000002	111.39	9	1	5
CC#CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CC(=O)C4=CC=CC=C4OCC(=O)NCC)C(=O)N3C	535.6050000000002	0.2453000000000027	146.48000000000002	11	2	9
CC#CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CC4=NC5=CC(Cl)=CC=C5S4)C(=O)N3C	498.01200000000017	2.158900000000001	103.97000000000004	10	1	4
CC#CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CC4=CC(Cl)=CC=C4C(=O)O)C(=O)N3C	484.9440000000002	1.2474000000000005	128.38000000000002	9	2	5
CC#CCN1C(N2CCCC(N)C2)=NC3=C1C(=O)N(CC4=C(Br)C=CC=C4C(=O)O)C(=O)N3C	529.3950000000001	1.3565000000000005	128.38000000000002	9	2	5
COC(=O)N1CC2CC(NCC(=O)N3CCCC3C#N)CC2C1	320.39300000000003	0.56738	85.67	5	1	3
NC(C(=O)N1CCCC1)C2CCC(OC(=O)NC3=CC=C(I)C=C3)C2	457.31200000000007	2.958100000000001	84.66	4	2	4
NC1CC(N2CC3=CN(S(=O)(=O)C4=CC=CC=C4)N=C3C2)COC1C5=CC(F)=CC=C5F	460.5060000000002	2.571400000000001	90.45	7	1	4
