SELFIES	MW	LogP	TPSA	HBA	HBD	RotB
[O][=C][Branch2][Ring1][N][N][C][=N][NH1][C][=N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][=C][C][=C][Ring1][S][Ring1][=N][C][C][C][Ring1][Ring1]	294.31400000000014	2.6790000000000003	90.9	4	3	3
[C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][Branch2][Ring1][Branch2][N][N][=C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][S][C][Ring1][Branch1][=C][Ring1][=Branch2][Ring1][=N][C][=C][Ring2][Ring1][Branch1]	401.4730000000001	2.1137999999999995	112.55	7	3	5
[C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch2][Ring1][Branch1][=C][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1]	415.4710000000001	2.5519	127.58999999999997	6	3	6
[C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][O][C][=N][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1][F]	327.315	2.814300000000001	77.25	5	1	5
[C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][O][C][=N][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=N][N][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1][Cl]	344.75800000000004	2.723600000000001	90.14	6	1	5
[O][=C][N][C][=C][C][=C][Branch1][C][F][C][=C][Branch1][Branch1][S][C][C][O][C][=C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][Ring2][Ring1][#C]	328.368	3.624100000000001	65.12	3	3	4
[S][C][=N][N][C][Branch1][=C][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][N][=C][Ring1][=C][S][Ring1][P]	298.78000000000003	2.706900000000001	52.31	7	1	3
[O][=C][Branch1][Ring1][N][O][C][=C][C][=C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][O][Ring2][Ring1][S]	504.90500000000026	6.1239000000000035	109.51	7	3	7
[C][N][Branch1][C][C][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][C][Branch1][=C][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl][=N][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]	448.3540000000001	4.571900000000003	82.54	7	3	9
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]	366.40600000000006	2.1822999999999997	115.27	7	2	4
[C][O][C][=C][C][Branch1][S][N][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][=Branch2][=C][C][=C][Ring1][#C][N][C][=N][C][=C][Branch1][C][Br][C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S]	522.4070000000002	3.9745000000000026	87.89	8	1	5
[N][C][=N][C][=C][C][Branch1][P][N][C][=C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][Ring1][#Branch2][=N][Ring1][S]	289.136	2.765200000000001	56.73	4	1	1
[N][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=N][N][Ring1][S][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F]	394.36300000000006	1.217999999999999	145.98999999999998	8	3	4
[O][=C][Branch2][Branch1][N][C][=C][C][=C][C][=C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][O][Ring2][Ring1][S][N][O]	530.9430000000003	6.523500000000003	109.51	7	3	8
[N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][=C][Ring2][Ring1][P]	616.0960000000002	8.645999999999999	102.16	6	3	9
[N][C][N][=C][C][=C][C][Branch1][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][N][Ring1][#C][C][=Ring2][Ring1][C][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F]	411.79500000000013	4.310100000000001	77.46000000000001	5	1	4
[C][N][C][=C][Branch2][Ring2][Ring1][N][C][=N][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][Branch1][S][N][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][Ring1][Ring2][=N][Ring2][Ring1][Ring2][C][=N][Ring2][Ring1][#Branch2]	369.4730000000001	2.5494000000000003	96.76	7	3	9
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Branch1][N][N][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][S][C][=Branch1][C][=O][N][C][C][C][N][C][=C][N][=C][Ring1][Branch1][C][=C][Ring1][P][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][=N]	467.51100000000025	1.1189000000000002	160.57	8	4	8
[C][C][N][Branch1][Ring1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch2][Ring2][#Branch2][N][C][=N][C][=C][C][Branch2][Ring1][=N][C][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][Branch1][Branch2][N][C][=Branch1][C][=O][N][C][C][=C][Ring1][O][=C][Ring1][P][=N][Ring2][Ring1][#Branch1][=C][C][=C][Ring2][Ring1][=C][C]	545.6690000000002	5.039420000000003	129.20999999999998	7	3	9
[C][C][Branch1][C][C][N][C][=N][C][=C][Branch1][O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Branch1][=Branch1][N][C][C][C][O][N][=C][Ring2][Ring1][Ring1][Ring2][Ring1][=Branch1]	340.43100000000015	2.8136000000000005	87.89	7	3	8
[C][N][Branch1][C][C][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=N][C][=C][C][Branch1][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=N][Ring1][=C][C][=C][Ring2][Ring1][Branch1]	397.45400000000006	3.4042000000000012	82.54	7	3	9
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch2][Ring1][=Branch2][=C][N][C][C][=C][C][Branch1][C][O][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][Ring1][=N][C][=Branch1][C][=O][N][C][Ring2][Ring1][Branch2][=O]	427.50400000000013	4.152400000000004	91.32	5	3	4
[C][O][C][=C][C][=C][Branch2][Ring1][=Branch2][C][O][C][=N][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][Branch1][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1][Cl]	357.797	3.6370200000000024	77.25	5	1	5
[N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=N][C][Branch1][=N][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][=N][Ring1][=C]	321.34000000000003	2.7683	113.16000000000001	6	4	5
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][C][N][C][=C][C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][=C][C][=C][Branch1][N][C][=C][C][Branch1][C][F][=C][Ring1][S][Ring1][#Branch1][N][C][Ring1][#Branch2][=O]	410.4490000000001	4.476300000000002	95.25	4	4	5
[O][=C][NH1][C][=C][Branch1][P][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1][C][S][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][Ring2][Ring1][=Branch2][=Ring1][O]	362.41	4.089800000000002	64.21000000000001	5	1	2
[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][S][=C][C][NH1][C][=C][C][=Ring1][Branch1][C][C][N][C][Ring1][=Branch1][=O][C][=Branch1][C][=O][N][Ring2][Ring1][C]	309.32500000000005	1.8018999999999994	83.22	3	3	2
[C][O][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]	424.4860000000001	2.4596	110.50999999999999	8	2	8
[N][C][=N][C][=C][C][Branch2][Ring1][=Branch1][C][=C][C][Branch1][O][N][C][C][C][Branch1][C][O][C][Ring1][=Branch1][=C][C][=C][Ring1][N][O][=N][Ring2][Ring1][Ring1]	272.30799999999994	1.0024	95.5	6	3	2
[O][=C][Branch2][Branch1][=N][C][=C][C][=C][C][=C][C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][=C][Ring2][Ring1][P][N][O]	540.9820000000003	6.930500000000004	96.37	6	3	8
[N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][=C][C][=C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][C][=C][Ring2][Ring1][P]	618.1120000000002	8.5654	102.16	6	3	10
[C][C][C][C][N][Branch2][Ring2][=N][N][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][C][Ring2][Ring1][#Branch1][C][C][Ring2][Ring1][S]	468.0050000000003	4.511100000000003	89.18	5	3	4
[N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][=O][S][C][=C][Ring1][S][C][C][C][Ring1][Branch1]	321.3580000000001	0.4231999999999987	109.57	5	2	4
[C][C][C][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][C][N][Ring2][Ring1][=Branch2]	394.5660000000002	4.047500000000003	80.05000000000001	7	2	5
[C][O][C][C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][=N][C][=C][C][Branch1][N][C][=C][N][=C][Branch1][C][C][N][Ring1][=Branch1][C][=N][Ring1][=N][C][=C][Ring2][Ring1][Ring2]	416.5070000000002	2.19602	102.24	8	1	8
[C][N][Branch1][C][C][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch2][Ring1][P][N][C][=N][C][=C][C][Branch2][Ring1][Ring2][N][Branch1][Branch1][C][C][C][#N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl][=N][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][#Branch2]	501.4180000000003	4.880080000000004	97.54	8	2	11
[N][C][N][=C][C][=C][C][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][=C][N][Ring1][S][C][=Ring2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1]	378.3380000000001	3.051700000000001	90.35000000000001	6	1	4
[C][N][C][=C][Branch2][Ring2][=Branch1][C][=C][Branch2][Ring1][#Branch1][C][=C][N][Branch1][Branch2][C][C][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][Ring2][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=C]	415.4490000000002	2.0534	96.49000000000001	6	3	5
[N][#C][C][C][=C][C][=C][C][Branch2][Ring1][O][C][=C][NH1][C][=Branch1][C][=O][C][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][S][C][Ring1][S][=Ring1][O][=C][Ring2][Ring1][=Branch1]	343.411	4.384680000000002	69.53999999999999	4	1	3
[C][O][C][=C][C][Branch2][Ring1][=N][C][N][C][=Branch1][C][=O][C][N][=C][O][C][=Ring1][Branch1][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][C][Cl][=C][Ring1][=Branch2][=C][C][=N][Ring2][Ring1][Branch2]	373.7960000000001	3.337200000000002	86.48	6	1	6
[C][O][C][=C][C][=C][Branch2][Ring1][S][C][O][C][=N][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][=Branch2][Cl]	411.76700000000005	4.347400000000002	77.25	5	1	5
[C][O][C][=C][C][Branch1][S][N][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][=Branch2][=C][C][=C][Ring1][#C][N][C][=N][C][=C][Branch1][C][C][C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S]	457.5380000000002	3.5204200000000014	87.89	8	1	5
[C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][S][=C][C][NH1][C][=C][C][=Ring1][Branch1][C][C][N][C][Ring1][=Branch1][=O][C][=Branch1][C][=O][N][Ring2][Ring1][C]	386.4330000000002	1.0435999999999999	111.37	4	3	3
[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][S][C][Ring1][Branch1][=C][Ring1][=Branch2][Ring1][=N][C][=C][Ring2][Ring1][Branch1]	476.5830000000002	5.119040000000004	100.19000000000001	6	3	5
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch2][N][N][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][Ring1][=N][C][=C][Ring2][Ring1][Branch1]	361.3390000000001	1.0105000000000002	156.79000000000002	7	3	4
[C][O][C][=C][C][=C][Branch2][Ring1][O][C][O][C][=N][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][=C][N][C][=C][N][=C][Ring1][Branch1][C][=Ring1][=Branch2][C][=C][Ring2][Ring1][Branch2][Cl]	382.807	3.5813000000000024	81.66	6	1	5
[C][C][=N][C][=C][Branch2][Ring2][=Branch2][C][=N][C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][N][C][C][C][N][Branch1][C][C][C][C][Ring1][Branch2][C][=C][Ring1][S][=N][C][=C][Ring2][Ring1][#Branch1][F][N][Ring2][Ring1][=N][C][Branch1][C][C][C]	451.5500000000002	3.889820000000003	79.18	7	1	5
[N][C][=Branch1][C][=O][C][=N][N][Branch1][#Branch2][C][C][C][C][N][C][C][Ring1][=Branch1][C][=C][Ring1][N][C][C][C][=C][N][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][=N][Ring1][P]	403.49	2.2807999999999993	110.75	7	3	5
[C][C][=C][C][Branch2][Branch1][#Branch2][C][N][C][=Branch1][C][=O][C][=N][N][Branch1][Branch1][C][C][C][N][C][=C][Ring1][=Branch2][C][C][C][=C][N][=C][Branch2][Ring1][=Branch1][N][C][=C][C][=C][C][Branch1][O][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Ring1][N][N][=C][Ring2][Ring1][Ring1][Ring2][Ring1][#Branch1][=C][C][=N][Ring2][Ring2][Branch2]	553.6710000000002	2.7952200000000005	143.95	9	3	10
[C][C][Branch1][C][C][Branch1][C][C][C][=N][C][=C][C][=C][C][Branch1][C][F][=C][C][Ring1][#Branch1][=C][C][=Branch1][C][=O][NH1][C][=C][C][Ring1][#Branch1][=C][Ring1][S][NH1][Ring2][Ring1][Ring1]	309.344	3.994200000000002	61.54	2	2	0
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=N][N][N][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O][C][=C][Ring1][#Branch2][Ring1][=C][C][=C][Ring2][Ring1][=Branch1]	396.4060000000001	0.34900000000000037	168.01999999999998	7	4	4
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=C][N][=C][Branch1][P][N][C][=C][C][=C][Branch1][=Branch1][N][Branch1][C][C][C][C][=C][Ring1][=Branch2][N][=C][Ring1][S][Ring2][Ring1][=Branch1]	405.5060000000001	2.8800000000000017	87.97	7	2	4
[C][N][N][=C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=C][Ring1][=N][C][C][Ring1][P]	396.4540000000002	3.9716000000000022	84.73	6	2	4
[C][C][=C][C][=C][Branch2][Ring2][#Branch1][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][C][=Branch1][C][=O][N][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C]	430.50800000000015	5.113620000000003	58.95	4	2	4
[C][C][=N][C][=C][Branch2][Ring1][S][C][=C][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][=N][Ring2][Ring1][Ring1][N][Ring2][Ring1][Branch2][C][Branch1][C][C][C]	378.48000000000013	3.8096200000000024	68.1	7	1	5
[C][C][=N][C][=C][Branch2][Branch1][C][C][=C][C][=N][C][Branch2][Ring2][=Branch1][N][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][C][N][Branch1][#C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][N][Branch1][C][C][C][C][C][Ring1][=C][C][=C][Ring2][Ring1][Ring2][=N][Ring2][Ring1][O][N][Ring2][Ring1][S][C][Branch1][C][C][C]	512.6840000000003	2.9864200000000007	99.49000000000001	9	1	9
[C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=C][NH1][C][=Branch1][C][=O][C][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][S][C][Ring1][S][=Ring1][O]	352.39000000000004	4.466300000000002	54.980000000000004	4	1	3
[C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=C][C][=C][C][Branch2][Ring1][O][C][=N][C][=C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][C][=C][Ring1][=N][NH1][Ring1][S][=N][NH1][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2]	456.5250000000002	4.672700000000003	73.07	5	2	4
[N][=C][N][C][=Branch1][C][=O][C][=Branch2][Ring1][P][=C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][Branch1][C][Cl][=C][Ring1][O][O][Ring1][S][S][Ring2][Ring1][#Branch1]	383.8380000000001	2.38607	126.24999999999999	6	3	3
[C][C][C][N][C][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][Ring2][Ring1][=Branch2]	394.5660000000002	3.905000000000003	80.05	7	2	5
[C][C][C][C][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][N][Ring2][Ring1][=Branch2]	394.56600000000014	4.047500000000003	80.05000000000001	7	2	5
[Cl][C][=C][C][=C][C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][#C][=C][Ring2][Ring1][=Branch1]	321.771	4.188300000000003	55.11	5	1	3
[C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][O][C][=N][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch1][C][F][=C][Ring2][Ring1][=Branch1]	327.315	2.814300000000001	77.25	5	1	5
[O][=C][N][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][=Branch2][C][Ring1][N][=C][C][NH1][C][=C][C][=Ring1][Branch1][C][C][N][C][Ring1][=Branch1][=O]	323.3080000000001	1.4915	111.28999999999999	3	4	2
[O][C][=C][C][=C][Branch2][Ring1][O][N][C][=N][C][Branch1][O][O][C][C][C][C][C][C][C][Ring1][=Branch1][=C][N][=C][NH1][C][Ring1][Branch1][=N][Ring1][P][C][=C][Ring2][Ring1][Branch2]	339.39899999999994	3.7612000000000014	95.95	6	3	5
[C][C][=N][C][=C][Branch2][Ring1][P][C][=C][C][=N][C][Branch2][Ring1][Branch1][N][C][=C][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][O][=N][Ring2][Ring1][C][N][Ring2][Ring1][#Branch1][C][Branch1][C][C][C]	364.4530000000001	3.674820000000002	75.94	6	1	5
[C][C][=N][C][=C][Branch2][Ring2][C][C][=N][C][Branch2][Ring1][Branch1][N][C][=C][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][O][=N][C][=C][Ring2][Ring1][C][F][N][Ring2][Ring1][Branch2][C][Branch1][C][C][C]	382.4430000000001	3.813920000000003	75.94	6	1	5
[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][C][=C][Branch1][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][NH1][N][=Ring1][N][C][=C][Ring2][Ring1][Ring1]	407.29300000000006	3.9543000000000017	86.88000000000001	4	3	5
[C][C][=N][C][=C][Branch2][Ring2][O][C][=C][C][=N][C][Branch2][Ring1][#C][N][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][N][C][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][Branch1][C][F][=C][Ring1][P][=N][Ring2][Ring1][Branch2][N][Ring2][Ring1][=N][C][Branch1][C][C][C]	451.5500000000003	3.9361200000000025	87.97	7	2	6
[C][C][=N][C][=C][Branch2][Ring1][#C][C][=C][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=N][Ring1][P][N][Ring2][Ring1][=Branch1][C][Branch1][C][C][C]	371.4660000000001	3.376520000000002	89.77000000000001	7	1	5
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=C][N][=C][Branch2][Ring1][Branch2][N][C][=C][C][=C][Branch1][=N][O][C][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][=C][N][=C][Ring2][Ring1][Branch1][Ring2][Ring1][O]	475.59700000000026	3.2870000000000017	97.2	8	2	5
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=C][N][=C][Branch2][Ring1][C][N][C][=C][C][=C][Branch1][#Branch1][C][N][Branch1][C][C][C][C][=C][Ring1][#Branch2][N][=C][Ring1][P][Ring2][Ring1][#Branch1]	419.53300000000013	2.8756000000000013	87.97	7	2	5
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=C][N][=C][Branch2][Ring1][Branch1][N][C][=C][C][=C][Branch1][#Branch2][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][=N][N][=C][Ring2][Ring1][Ring2][Ring2][Ring1][#Branch2]	461.5700000000003	2.6462000000000003	97.2	8	2	5
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=C][N][=C][Branch2][Ring1][Branch2][N][C][=C][C][=C][Branch1][=N][C][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][=C][N][=C][Ring2][Ring1][Branch1][Ring2][Ring1][O]	474.6130000000003	2.561400000000001	91.21	8	2	5
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][=Branch1][N][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][NH1][Ring1][N][=C][Ring2][Ring1][Ring1]	332.36	2.6068000000000007	100.87	4	3	4
